FEATURE_NAME,PLAN,PLATFORM,EVENT_MONTH,EVENT_YEAR,EVENT_MONTH_NUM,EVENTS,UNIQUE_USERS,AVG_DURATION_SEC
comment_task,enterprise,mobile,2024-02-01 00:00:00.000,2024,2,2828,1824,3.70
comment_task,enterprise,web,2024-02-01 00:00:00.000,2024,2,10123,5435,3.60
comment_task,free,api,2024-02-01 00:00:00.000,2024,2,827,542,3.55
comment_task,free,mobile,2024-02-01 00:00:00.000,2024,2,1554,1024,3.77
comment_task,free,web,2024-02-01 00:00:00.000,2024,2,5443,3529,3.79
comment_task,pro,api,2024-02-01 00:00:00.000,2024,2,1705,1109,3.81
comment_task,pro,mobile,2024-02-01 00:00:00.000,2024,2,3359,2161,3.50
comment_task,pro,web,2024-02-01 00:00:00.000,2024,2,11748,7016,3.64
create_project,enterprise,api,2024-02-01 00:00:00.000,2024,2,1288,927,3.92
create_project,enterprise,mobile,2024-02-01 00:00:00.000,2024,2,2424,1635,3.37
create_project,enterprise,web,2024-02-01 00:00:00.000,2024,2,9207,5185,3.60
create_project,free,api,2024-02-01 00:00:00.000,2024,2,745,502,5.10
create_project,free,mobile,2024-02-01 00:00:00.000,2024,2,1328,913,4.08
create_project,free,web,2024-02-01 00:00:00.000,2024,2,4590,3073,3.84
create_project,pro,api,2024-02-01 00:00:00.000,2024,2,1485,1042,3.98
create_project,pro,mobile,2024-02-01 00:00:00.000,2024,2,2821,1893,3.36
create_project,pro,web,2024-02-01 00:00:00.000,2024,2,9809,6210,3.62
export_report,enterprise,api,2024-02-01 00:00:00.000,2024,2,1134,844,3.45
export_report,enterprise,mobile,2024-02-01 00:00:00.000,2024,2,2352,1618,3.76
export_report,enterprise,web,2024-02-01 00:00:00.000,2024,2,8111,4703,3.50
export_report,free,api,2024-02-01 00:00:00.000,2024,2,52,50,4.70
export_report,free,mobile,2024-02-01 00:00:00.000,2024,2,123,113,4.03
export_report,free,web,2024-02-01 00:00:00.000,2024,2,456,429,3.33
export_report,pro,api,2024-02-01 00:00:00.000,2024,2,574,475,3.29
export_report,pro,mobile,2024-02-01 00:00:00.000,2024,2,1062,882,3.71
export_report,pro,web,2024-02-01 00:00:00.000,2024,2,3894,3122,3.69
filter_tasks,enterprise,api,2024-02-01 00:00:00.000,2024,2,1427,972,3.52
filter_tasks,enterprise,mobile,2024-02-01 00:00:00.000,2024,2,2775,1838,3.74
filter_tasks,enterprise,web,2024-02-01 00:00:00.000,2024,2,10010,5407,3.76
filter_tasks,free,api,2024-02-01 00:00:00.000,2024,2,1281,729,3.13
filter_tasks,free,mobile,2024-02-01 00:00:00.000,2024,2,2342,1356,4.10
filter_tasks,free,web,2024-02-01 00:00:00.000,2024,2,8352,4518,3.58
filter_tasks,pro,api,2024-02-01 00:00:00.000,2024,2,1980,1209,3.54
filter_tasks,pro,mobile,2024-02-01 00:00:00.000,2024,2,3820,2313,3.65
filter_tasks,pro,web,2024-02-01 00:00:00.000,2024,2,13826,7743,3.76
invite_teammate,enterprise,api,2024-02-01 00:00:00.000,2024,2,1100,814,3.03
invite_teammate,enterprise,mobile,2024-02-01 00:00:00.000,2024,2,2287,1585,3.93
invite_teammate,enterprise,web,2024-02-01 00:00:00.000,2024,2,8035,4756,3.61
invite_teammate,free,api,2024-02-01 00:00:00.000,2024,2,141,123,4.27
invite_teammate,free,mobile,2024-02-01 00:00:00.000,2024,2,283,259,3.64
invite_teammate,free,web,2024-02-01 00:00:00.000,2024,2,918,832,3.68
invite_teammate,pro,api,2024-02-01 00:00:00.000,2024,2,891,701,4.32
invite_teammate,pro,mobile,2024-02-01 00:00:00.000,2024,2,1601,1247,3.88
invite_teammate,pro,web,2024-02-01 00:00:00.000,2024,2,5749,4242,3.97
search,enterprise,api,2024-02-01 00:00:00.000,2024,2,1435,982,3.37
search,enterprise,mobile,2024-02-01 00:00:00.000,2024,2,2695,1779,3.27
search,enterprise,web,2024-02-01 00:00:00.000,2024,2,10146,5386,3.64
search,free,api,2024-02-01 00:00:00.000,2024,2,1408,776,4.04
search,free,mobile,2024-02-01 00:00:00.000,2024,2,2615,1434,3.82
search,free,web,2024-02-01 00:00:00.000,2024,2,9129,4853,3.64
search,pro,api,2024-02-01 00:00:00.000,2024,2,2232,1390,3.60
search,pro,mobile,2024-02-01 00:00:00.000,2024,2,4178,2442,3.48
search,pro,web,2024-02-01 00:00:00.000,2024,2,14629,8012,3.83
set_deadline,enterprise,api,2024-02-01 00:00:00.000,2024,2,1128,809,4.16
set_deadline,enterprise,mobile,2024-02-01 00:00:00.000,2024,2,2305,1590,3.87
set_deadline,enterprise,web,2024-02-01 00:00:00.000,2024,2,8061,4743,3.37
set_deadline,free,api,2024-02-01 00:00:00.000,2024,2,377,312,3.46
set_deadline,free,mobile,2024-02-01 00:00:00.000,2024,2,646,535,3.59
set_deadline,free,web,2024-02-01 00:00:00.000,2024,2,2211,1771,4.04
set_deadline,pro,api,2024-02-01 00:00:00.000,2024,2,1003,756,3.81
set_deadline,pro,mobile,2024-02-01 00:00:00.000,2024,2,1985,1460,3.54
set_deadline,pro,web,2024-02-01 00:00:00.000,2024,2,6840,4842,3.74
upload_file,enterprise,api,2024-02-01 00:00:00.000,2024,2,1124,806,3.10
upload_file,enterprise,mobile,2024-02-01 00:00:00.000,2024,2,2311,1634,3.91
upload_file,enterprise,web,2024-02-01 00:00:00.000,2024,2,8141,4810,3.79
upload_file,free,api,2024-02-01 00:00:00.000,2024,2,450,344,3.28
upload_file,free,mobile,2024-02-01 00:00:00.000,2024,2,798,618,3.78
upload_file,free,web,2024-02-01 00:00:00.000,2024,2,2768,2130,3.71
upload_file,pro,api,2024-02-01 00:00:00.000,2024,2,1144,824,3.83
upload_file,pro,mobile,2024-02-01 00:00:00.000,2024,2,2244,1624,3.72
upload_file,pro,web,2024-02-01 00:00:00.000,2024,2,7883,5366,3.65
view_analytics,enterprise,api,2024-02-01 00:00:00.000,2024,2,1951,1216,3.46
view_analytics,enterprise,mobile,2024-02-01 00:00:00.000,2024,2,3889,2270,3.44
view_analytics,enterprise,web,2024-02-01 00:00:00.000,2024,2,14046,6453,3.54
view_analytics,free,api,2024-02-01 00:00:00.000,2024,2,89,84,4.09
view_analytics,free,mobile,2024-02-01 00:00:00.000,2024,2,138,128,3.14
view_analytics,free,web,2024-02-01 00:00:00.000,2024,2,437,416,3.69
view_analytics,pro,api,2024-02-01 00:00:00.000,2024,2,560,459,3.61
view_analytics,pro,mobile,2024-02-01 00:00:00.000,2024,2,1136,925,3.79
view_analytics,pro,web,2024-02-01 00:00:00.000,2024,2,3868,3098,3.61
view_dashboard,enterprise,api,2024-02-01 00:00:00.000,2024,2,2183,1282,4.34
view_dashboard,enterprise,mobile,2024-02-01 00:00:00.000,2024,2,4246,2380,3.75
view_dashboard,enterprise,web,2024-02-01 00:00:00.000,2024,2,15036,6701,3.91
view_dashboard,free,api,2024-02-01 00:00:00.000,2024,2,1850,862,3.86
view_dashboard,free,mobile,2024-02-01 00:00:00.000,2024,2,3314,1674,3.75
view_dashboard,free,web,2024-02-01 00:00:00.000,2024,2,11577,5452,3.64
view_dashboard,pro,api,2024-02-01 00:00:00.000,2024,2,2786,1537,3.73
view_dashboard,pro,mobile,2024-02-01 00:00:00.000,2024,2,5500,2949,4.11
view_dashboard,pro,web,2024-02-01 00:00:00.000,2024,2,19400,9363,3.80
comment_task,enterprise,api,2024-03-01 00:00:00.000,2024,3,1737,1158,3.56
comment_task,enterprise,mobile,2024-03-01 00:00:00.000,2024,3,3245,2150,4.06
comment_task,enterprise,web,2024-03-01 00:00:00.000,2024,3,11525,6383,3.64
comment_task,free,api,2024-03-01 00:00:00.000,2024,3,873,584,3.82
comment_task,free,mobile,2024-03-01 00:00:00.000,2024,3,1770,1156,3.55
comment_task,free,web,2024-03-01 00:00:00.000,2024,3,5882,3799,3.76
comment_task,pro,api,2024-03-01 00:00:00.000,2024,3,1776,1225,3.86
comment_task,pro,mobile,2024-03-01 00:00:00.000,2024,3,3779,2493,3.40
comment_task,pro,web,2024-03-01 00:00:00.000,2024,3,13015,7967,3.64
create_project,enterprise,api,2024-03-01 00:00:00.000,2024,3,1588,1092,3.57
create_project,enterprise,mobile,2024-03-01 00:00:00.000,2024,3,2876,1957,3.52
create_project,enterprise,web,2024-03-01 00:00:00.000,2024,3,10080,5864,3.84
create_project,free,api,2024-03-01 00:00:00.000,2024,3,723,515,3.75
create_project,free,mobile,2024-03-01 00:00:00.000,2024,3,1478,1068,3.73
create_project,free,web,2024-03-01 00:00:00.000,2024,3,5062,3466,3.68
create_project,pro,api,2024-03-01 00:00:00.000,2024,3,1469,1058,3.65
create_project,pro,mobile,2024-03-01 00:00:00.000,2024,3,3242,2231,3.81
create_project,pro,web,2024-03-01 00:00:00.000,2024,3,10711,7072,3.59
export_report,enterprise,api,2024-03-01 00:00:00.000,2024,3,1383,957,3.66
export_report,enterprise,mobile,2024-03-01 00:00:00.000,2024,3,2535,1792,3.47
export_report,enterprise,web,2024-03-01 00:00:00.000,2024,3,9149,5514,3.88
export_report,free,api,2024-03-01 00:00:00.000,2024,3,75,70,3.56
export_report,free,mobile,2024-03-01 00:00:00.000,2024,3,133,125,4.15
export_report,free,web,2024-03-01 00:00:00.000,2024,3,516,487,3.68
export_report,pro,api,2024-03-01 00:00:00.000,2024,3,577,498,3.25
export_report,pro,mobile,2024-03-01 00:00:00.000,2024,3,1275,1073,3.83
export_report,pro,web,2024-03-01 00:00:00.000,2024,3,4374,3550,3.73
filter_tasks,enterprise,api,2024-03-01 00:00:00.000,2024,3,1841,1216,3.62
filter_tasks,enterprise,mobile,2024-03-01 00:00:00.000,2024,3,3257,2193,3.71
filter_tasks,enterprise,web,2024-03-01 00:00:00.000,2024,3,11592,6432,3.61
filter_tasks,free,api,2024-03-01 00:00:00.000,2024,3,1257,764,4.05
filter_tasks,free,mobile,2024-03-01 00:00:00.000,2024,3,2701,1574,3.85
filter_tasks,free,web,2024-03-01 00:00:00.000,2024,3,9187,5085,3.61
filter_tasks,pro,api,2024-03-01 00:00:00.000,2024,3,2016,1318,3.94
filter_tasks,pro,mobile,2024-03-01 00:00:00.000,2024,3,4408,2757,3.81
filter_tasks,pro,web,2024-03-01 00:00:00.000,2024,3,15054,8680,3.96
invite_teammate,enterprise,api,2024-03-01 00:00:00.000,2024,3,1487,1037,3.62
invite_teammate,enterprise,mobile,2024-03-01 00:00:00.000,2024,3,2651,1877,3.56
invite_teammate,enterprise,web,2024-03-01 00:00:00.000,2024,3,9190,5524,3.56
invite_teammate,free,api,2024-03-01 00:00:00.000,2024,3,134,127,4.43
invite_teammate,free,mobile,2024-03-01 00:00:00.000,2024,3,283,265,4.58
invite_teammate,free,web,2024-03-01 00:00:00.000,2024,3,1027,936,3.77
invite_teammate,pro,api,2024-03-01 00:00:00.000,2024,3,846,700,3.70
invite_teammate,pro,mobile,2024-03-01 00:00:00.000,2024,3,1895,1496,4.19
invite_teammate,pro,web,2024-03-01 00:00:00.000,2024,3,6580,4875,3.81
search,enterprise,api,2024-03-01 00:00:00.000,2024,3,1837,1184,3.99
search,enterprise,mobile,2024-03-01 00:00:00.000,2024,3,3215,2141,3.54
search,enterprise,web,2024-03-01 00:00:00.000,2024,3,11577,6433,3.46
search,free,api,2024-03-01 00:00:00.000,2024,3,1416,789,3.15
search,free,mobile,2024-03-01 00:00:00.000,2024,3,2862,1647,3.59
search,free,web,2024-03-01 00:00:00.000,2024,3,10176,5383,3.62
search,pro,api,2024-03-01 00:00:00.000,2024,3,2221,1353,4.03
search,pro,mobile,2024-03-01 00:00:00.000,2024,3,4628,2857,3.45
search,pro,web,2024-03-01 00:00:00.000,2024,3,16144,9123,3.88
set_deadline,enterprise,api,2024-03-01 00:00:00.000,2024,3,1378,996,3.71
set_deadline,enterprise,mobile,2024-03-01 00:00:00.000,2024,3,2516,1801,3.51
set_deadline,enterprise,web,2024-03-01 00:00:00.000,2024,3,9199,5452,3.63
set_deadline,free,api,2024-03-01 00:00:00.000,2024,3,333,281,4.47
set_deadline,free,mobile,2024-03-01 00:00:00.000,2024,3,707,586,3.72
set_deadline,free,web,2024-03-01 00:00:00.000,2024,3,2580,2053,3.70
set_deadline,pro,api,2024-03-01 00:00:00.000,2024,3,979,760,4.51
set_deadline,pro,mobile,2024-03-01 00:00:00.000,2024,3,2190,1659,3.66
set_deadline,pro,web,2024-03-01 00:00:00.000,2024,3,7694,5558,3.59
upload_file,enterprise,api,2024-03-01 00:00:00.000,2024,3,1396,985,3.69
upload_file,enterprise,mobile,2024-03-01 00:00:00.000,2024,3,2566,1846,4.40
upload_file,enterprise,web,2024-03-01 00:00:00.000,2024,3,9205,5539,3.60
upload_file,free,api,2024-03-01 00:00:00.000,2024,3,415,327,3.55
upload_file,free,mobile,2024-03-01 00:00:00.000,2024,3,913,727,3.58
upload_file,free,web,2024-03-01 00:00:00.000,2024,3,3005,2320,3.71
upload_file,pro,api,2024-03-01 00:00:00.000,2024,3,1117,867,3.71
upload_file,pro,mobile,2024-03-01 00:00:00.000,2024,3,2436,1788,3.84
upload_file,pro,web,2024-03-01 00:00:00.000,2024,3,8762,6063,3.47
view_analytics,enterprise,api,2024-03-01 00:00:00.000,2024,3,2484,1452,3.68
view_analytics,enterprise,mobile,2024-03-01 00:00:00.000,2024,3,4451,2652,3.58
view_analytics,enterprise,web,2024-03-01 00:00:00.000,2024,3,15959,7694,3.46
view_analytics,free,api,2024-03-01 00:00:00.000,2024,3,76,74,3.49
view_analytics,free,mobile,2024-03-01 00:00:00.000,2024,3,136,130,4.04
view_analytics,free,web,2024-03-01 00:00:00.000,2024,3,509,487,3.79
view_analytics,pro,api,2024-03-01 00:00:00.000,2024,3,597,513,3.76
view_analytics,pro,mobile,2024-03-01 00:00:00.000,2024,3,1261,1056,3.33
view_analytics,pro,web,2024-03-01 00:00:00.000,2024,3,4175,3408,3.72
view_dashboard,enterprise,api,2024-03-01 00:00:00.000,2024,3,2562,1514,3.49
view_dashboard,enterprise,mobile,2024-03-01 00:00:00.000,2024,3,4822,2747,3.29
view_dashboard,enterprise,web,2024-03-01 00:00:00.000,2024,3,17496,7983,3.58
view_dashboard,free,api,2024-03-01 00:00:00.000,2024,3,1714,913,3.43
view_dashboard,free,mobile,2024-03-01 00:00:00.000,2024,3,3514,1816,3.42
view_dashboard,free,web,2024-03-01 00:00:00.000,2024,3,12722,6198,3.66
view_dashboard,pro,api,2024-03-01 00:00:00.000,2024,3,2926,1679,3.95
view_dashboard,pro,mobile,2024-03-01 00:00:00.000,2024,3,6201,3414,3.55
view_dashboard,pro,web,2024-03-01 00:00:00.000,2024,3,21628,10807,3.90
comment_task,enterprise,api,2024-04-01 00:00:00.000,2024,4,2068,1346,3.56
comment_task,enterprise,mobile,2024-04-01 00:00:00.000,2024,4,4053,2609,3.69
comment_task,enterprise,web,2024-04-01 00:00:00.000,2024,4,13681,7422,3.73
comment_task,free,api,2024-04-01 00:00:00.000,2024,4,995,673,3.95
comment_task,free,mobile,2024-04-01 00:00:00.000,2024,4,1940,1323,3.80
comment_task,free,web,2024-04-01 00:00:00.000,2024,4,7066,4569,3.63
comment_task,pro,api,2024-04-01 00:00:00.000,2024,4,2279,1499,4.03
comment_task,pro,mobile,2024-04-01 00:00:00.000,2024,4,4687,3024,3.75
comment_task,pro,web,2024-04-01 00:00:00.000,2024,4,16195,9694,3.72
create_project,enterprise,api,2024-04-01 00:00:00.000,2024,4,1963,1320,3.95
create_project,enterprise,mobile,2024-04-01 00:00:00.000,2024,4,3659,2445,3.40
create_project,enterprise,web,2024-04-01 00:00:00.000,2024,4,12558,7080,4.00
create_project,free,api,2024-04-01 00:00:00.000,2024,4,866,609,3.76
create_project,free,mobile,2024-04-01 00:00:00.000,2024,4,1574,1127,3.60
create_project,free,web,2024-04-01 00:00:00.000,2024,4,6006,4128,3.73
create_project,pro,api,2024-04-01 00:00:00.000,2024,4,1874,1293,3.85
create_project,pro,mobile,2024-04-01 00:00:00.000,2024,4,4058,2755,3.74
create_project,pro,web,2024-04-01 00:00:00.000,2024,4,13566,8617,3.74
export_report,enterprise,api,2024-04-01 00:00:00.000,2024,4,1663,1174,3.44
export_report,enterprise,mobile,2024-04-01 00:00:00.000,2024,4,3212,2215,3.72
export_report,enterprise,web,2024-04-01 00:00:00.000,2024,4,11202,6586,3.71
export_report,free,api,2024-04-01 00:00:00.000,2024,4,77,73,3.38
export_report,free,mobile,2024-04-01 00:00:00.000,2024,4,157,154,3.96
export_report,free,web,2024-04-01 00:00:00.000,2024,4,610,577,4.58
export_report,pro,api,2024-04-01 00:00:00.000,2024,4,713,615,4.52
export_report,pro,mobile,2024-04-01 00:00:00.000,2024,4,1614,1313,3.68
export_report,pro,web,2024-04-01 00:00:00.000,2024,4,5524,4444,3.68
filter_tasks,enterprise,api,2024-04-01 00:00:00.000,2024,4,2094,1396,3.93
filter_tasks,enterprise,mobile,2024-04-01 00:00:00.000,2024,4,4021,2618,3.83
filter_tasks,enterprise,web,2024-04-01 00:00:00.000,2024,4,13794,7512,3.80
filter_tasks,free,api,2024-04-01 00:00:00.000,2024,4,1519,907,4.11
filter_tasks,free,mobile,2024-04-01 00:00:00.000,2024,4,2929,1694,3.95
filter_tasks,free,web,2024-04-01 00:00:00.000,2024,4,10773,5945,3.69
filter_tasks,pro,api,2024-04-01 00:00:00.000,2024,4,2688,1704,3.65
filter_tasks,pro,mobile,2024-04-01 00:00:00.000,2024,4,5573,3427,3.54
filter_tasks,pro,web,2024-04-01 00:00:00.000,2024,4,18958,10719,3.89
invite_teammate,enterprise,api,2024-04-01 00:00:00.000,2024,4,1661,1165,4.08
invite_teammate,enterprise,mobile,2024-04-01 00:00:00.000,2024,4,3228,2212,3.80
invite_teammate,enterprise,web,2024-04-01 00:00:00.000,2024,4,11216,6611,3.70
invite_teammate,free,api,2024-04-01 00:00:00.000,2024,4,181,159,4.33
invite_teammate,free,mobile,2024-04-01 00:00:00.000,2024,4,322,298,4.77
invite_teammate,free,web,2024-04-01 00:00:00.000,2024,4,1183,1083,3.22
invite_teammate,pro,api,2024-04-01 00:00:00.000,2024,4,1120,860,3.80
invite_teammate,pro,mobile,2024-04-01 00:00:00.000,2024,4,2347,1808,3.83
invite_teammate,pro,web,2024-04-01 00:00:00.000,2024,4,8135,6005,3.66
search,enterprise,api,2024-04-01 00:00:00.000,2024,4,2094,1408,3.72
search,enterprise,mobile,2024-04-01 00:00:00.000,2024,4,3995,2564,3.67
search,enterprise,web,2024-04-01 00:00:00.000,2024,4,13958,7560,3.77
search,free,api,2024-04-01 00:00:00.000,2024,4,1704,942,3.70
search,free,mobile,2024-04-01 00:00:00.000,2024,4,3120,1769,3.69
search,free,web,2024-04-01 00:00:00.000,2024,4,11882,6367,3.87
search,pro,api,2024-04-01 00:00:00.000,2024,4,2907,1786,3.73
search,pro,mobile,2024-04-01 00:00:00.000,2024,4,5897,3576,3.72
search,pro,web,2024-04-01 00:00:00.000,2024,4,20458,11162,3.91
set_deadline,enterprise,api,2024-04-01 00:00:00.000,2024,4,1703,1203,4.22
set_deadline,enterprise,mobile,2024-04-01 00:00:00.000,2024,4,3202,2214,3.45
set_deadline,enterprise,web,2024-04-01 00:00:00.000,2024,4,11208,6622,3.60
set_deadline,free,api,2024-04-01 00:00:00.000,2024,4,408,331,3.76
set_deadline,free,mobile,2024-04-01 00:00:00.000,2024,4,804,663,3.58
set_deadline,free,web,2024-04-01 00:00:00.000,2024,4,3024,2436,3.59
set_deadline,pro,api,2024-04-01 00:00:00.000,2024,4,1357,1041,3.96
set_deadline,pro,mobile,2024-04-01 00:00:00.000,2024,4,2743,2073,3.78
set_deadline,pro,web,2024-04-01 00:00:00.000,2024,4,9397,6656,3.65
upload_file,enterprise,api,2024-04-01 00:00:00.000,2024,4,1707,1223,3.59
upload_file,enterprise,mobile,2024-04-01 00:00:00.000,2024,4,3203,2267,3.56
upload_file,enterprise,web,2024-04-01 00:00:00.000,2024,4,11049,6534,3.51
upload_file,free,api,2024-04-01 00:00:00.000,2024,4,504,394,3.96
upload_file,free,mobile,2024-04-01 00:00:00.000,2024,4,955,765,3.88
upload_file,free,web,2024-04-01 00:00:00.000,2024,4,3619,2812,3.63
upload_file,pro,api,2024-04-01 00:00:00.000,2024,4,1464,1060,3.39
upload_file,pro,mobile,2024-04-01 00:00:00.000,2024,4,3167,2291,3.64
upload_file,pro,web,2024-04-01 00:00:00.000,2024,4,10859,7449,3.65
view_analytics,enterprise,api,2024-04-01 00:00:00.000,2024,4,2871,1687,3.16
view_analytics,enterprise,mobile,2024-04-01 00:00:00.000,2024,4,5742,3249,3.64
view_analytics,enterprise,web,2024-04-01 00:00:00.000,2024,4,19511,9039,3.60
view_analytics,free,api,2024-04-01 00:00:00.000,2024,4,85,81,4.90
view_analytics,free,mobile,2024-04-01 00:00:00.000,2024,4,172,160,3.15
view_analytics,free,web,2024-04-01 00:00:00.000,2024,4,587,557,3.32
view_analytics,pro,api,2024-04-01 00:00:00.000,2024,4,728,624,3.71
view_analytics,pro,mobile,2024-04-01 00:00:00.000,2024,4,1571,1317,4.13
view_analytics,pro,web,2024-04-01 00:00:00.000,2024,4,5438,4401,3.68
view_dashboard,enterprise,api,2024-04-01 00:00:00.000,2024,4,3218,1826,3.54
view_dashboard,enterprise,mobile,2024-04-01 00:00:00.000,2024,4,5965,3343,3.38
view_dashboard,enterprise,web,2024-04-01 00:00:00.000,2024,4,20782,9317,3.79
view_dashboard,free,api,2024-04-01 00:00:00.000,2024,4,2151,1090,3.66
view_dashboard,free,mobile,2024-04-01 00:00:00.000,2024,4,4061,2059,3.45
view_dashboard,free,web,2024-04-01 00:00:00.000,2024,4,14938,7323,3.66
view_dashboard,pro,api,2024-04-01 00:00:00.000,2024,4,3834,2114,3.32
view_dashboard,pro,mobile,2024-04-01 00:00:00.000,2024,4,7804,4215,3.74
view_dashboard,pro,web,2024-04-01 00:00:00.000,2024,4,26999,13051,3.68
comment_task,enterprise,api,2024-05-01 00:00:00.000,2024,5,2156,1492,3.41
comment_task,enterprise,mobile,2024-05-01 00:00:00.000,2024,5,4599,2888,3.61
comment_task,enterprise,web,2024-05-01 00:00:00.000,2024,5,16112,8274,3.61
comment_task,free,api,2024-05-01 00:00:00.000,2024,5,1052,702,4.00
comment_task,free,mobile,2024-05-01 00:00:00.000,2024,5,2067,1410,3.87
comment_task,free,web,2024-05-01 00:00:00.000,2024,5,7649,4880,3.81
comment_task,pro,api,2024-05-01 00:00:00.000,2024,5,2566,1682,3.60
comment_task,pro,mobile,2024-05-01 00:00:00.000,2024,5,5313,3355,3.88
comment_task,pro,web,2024-05-01 00:00:00.000,2024,5,18065,10701,3.81
create_project,enterprise,api,2024-05-01 00:00:00.000,2024,5,2031,1389,3.67
create_project,enterprise,mobile,2024-05-01 00:00:00.000,2024,5,4247,2762,3.57
create_project,enterprise,web,2024-05-01 00:00:00.000,2024,5,14474,7836,3.76
create_project,free,api,2024-05-01 00:00:00.000,2024,5,909,657,3.66
create_project,free,mobile,2024-05-01 00:00:00.000,2024,5,1813,1264,3.64
create_project,free,web,2024-05-01 00:00:00.000,2024,5,6429,4314,3.89
create_project,pro,api,2024-05-01 00:00:00.000,2024,5,2174,1500,3.62
create_project,pro,mobile,2024-05-01 00:00:00.000,2024,5,4410,2974,3.35
create_project,pro,web,2024-05-01 00:00:00.000,2024,5,15102,9547,3.67
export_report,enterprise,api,2024-05-01 00:00:00.000,2024,5,1725,1228,4.23
export_report,enterprise,mobile,2024-05-01 00:00:00.000,2024,5,3676,2465,4.16
export_report,enterprise,web,2024-05-01 00:00:00.000,2024,5,12920,7309,3.68
export_report,free,api,2024-05-01 00:00:00.000,2024,5,89,89,2.93
export_report,free,mobile,2024-05-01 00:00:00.000,2024,5,192,177,3.97
export_report,free,web,2024-05-01 00:00:00.000,2024,5,621,585,3.58
